student_id,internship_id,applied,got_offer,skill_overlap_ratio,weighted_skill_match,num_matching_skills,total_required_skills,has_high_value_combination,num_high_value_skills,student_cgpa,student_tier,student_region,student_branch,internship_domain,stipend_score,internship_duration_weeks,duration_score,internship_work_type,location_match,domain_match,branch_match,rural_student_on_site_penalty
S124,INT060,0,0,0.133,0.0,0,3,0,0,8.52,Tier-2,Rural,Electrical Engineering,Software Development,0.48,12,0.4,Remote,0.4,0,0.0,0
S124,INT084,0,0,0.0,0.0,0,4,0,0,8.52,Tier-2,Rural,Electrical Engineering,Mobile Development,0.72,22,0.733,Hybrid,0.4,0,0.14,0
S124,INT057,0,0,0.0,0.0,0,2,0,0,8.52,Tier-2,Rural,Electrical Engineering,App Development,0.32,4,0.133,Remote,0.4,0,0.0,0
S126,INT023,0,0,0.0,0.0,0,2,0,0,7.08,Tier-3,Urban,Mechanical Engineering,Security,0.4,12,0.4,Remote,0.7,0,0.0,0
S126,INT026,0,0,0.24,0.0,0,5,0,0,7.08,Tier-3,Urban,Mechanical Engineering,Product Management,0.2,14,0.467,On-site,0.4,0,0.0,0
S126,INT024,0,0,0.2,0.0,0,6,0,0,7.08,Tier-3,Urban,Mechanical Engineering,Mobile Development,0.2,16,0.533,Remote,0.4,0,0.1,0
S128,INT031,0,0,0.0,0.0,0,3,0,0,8.81,Tier-3,Rural,Computer Science,Data Science & Analytics,0.6,12,0.4,Hybrid,0.4,0,1.0,0
S128,INT041,0,0,0.0,0.0,0,3,0,0,8.81,Tier-3,Rural,Computer Science,Cloud Services,0.32,6,0.2,Remote,0.4,0,0.0,0
S128,INT085,0,0,0.6,0.505,2,4,0,0,8.81,Tier-3,Rural,Computer Science,Web Development,0.8,8,0.267,On-site,0.4,0,1.0,1
S129,INT045,0,0,0.2,0.0,0,2,0,0,7.56,Tier-3,Urban,Electronics & Communication,DevOps,0.2,6,0.2,Remote,0.4,0,0.0,0
S129,INT115,0,0,0.36,0.2,1,5,0,0,7.56,Tier-3,Urban,Electronics & Communication,Cybersecurity,0.2,4,0.133,Remote,0.4,0,0.56,0
S129,INT070,0,0,0.133,0.0,0,6,0,0,7.56,Tier-3,Urban,Electronics & Communication,Software Engineering,0.4,14,0.467,On-site,0.4,0,0.0,0
S130,INT082,0,0,0.133,0.0,0,3,0,0,6.65,Tier-3,Urban,AI,Financial Services,0.48,24,0.8,Hybrid,0.4,0,0.0,0
S130,INT011,0,0,0.067,0.0,0,6,0,0,6.65,Tier-3,Urban,AI,Data Science,0.48,4,0.133,Remote,1.0,0,0.0,0
S130,INT064,0,0,0.0,0.0,0,3,0,0,6.65,Tier-3,Urban,AI,Security,0.32,28,0.933,Hybrid,0.4,1,0.0,0
S133,INT054,0,0,0.0,0.0,0,2,0,0,6.98,Tier-1,Urban,Electronics & Communication,App Development,0.48,6,0.2,Remote,0.4,0,0.0,0
S133,INT128,0,0,0.333,0.333,1,3,0,0,6.98,Tier-1,Urban,Electronics & Communication,Cybersecurity,0.48,18,0.6,Remote,0.4,0,0.56,0
S133,INT070,0,0,0.133,0.0,0,6,0,0,6.98,Tier-1,Urban,Electronics & Communication,Software Engineering,0.4,14,0.467,On-site,0.4,0,0.0,0
S134,INT022,0,0,0.4,0.333,2,6,0,0,7.5,Tier-3,Urban,Architecture,Product Management,0.32,12,0.4,On-site,0.4,0,0.0,0
S134,INT068,0,0,0.24,0.0,0,5,0,0,7.5,Tier-3,Urban,Architecture,Artificial Intelligence,0.4,8,0.267,Hybrid,0.4,0,0.22,0
S134,INT081,0,0,0.44,0.2,1,5,0,0,7.5,Tier-3,Urban,Architecture,Finance,0.72,14,0.467,Remote,0.4,0,0.18,0
S135,INT022,0,0,0.067,0.0,0,6,0,0,6.57,Tier-3,Rural,Data Science,Product Management,0.32,12,0.4,On-site,0.4,0,0.0,1
S135,INT083,0,0,0.133,0.0,0,3,0,0,6.57,Tier-3,Rural,Data Science,Cloud Services,0.6,14,0.467,On-site,0.4,0,0.0,1
S135,INT023,0,0,0.2,0.0,0,2,0,0,6.57,Tier-3,Rural,Data Science,Security,0.4,12,0.4,Remote,0.4,0,0.0,0
S136,INT136,0,0,0.3,0.0,0,4,0,0,5.7,Tier-3,Urban,Electronics & Communication,Testing,0.4,24,0.8,On-site,0.7,0,0.0,0
S136,INT111,0,0,0.1,0.0,0,4,0,0,5.7,Tier-3,Urban,Electronics & Communication,Digital Marketing,0.32,22,0.733,On-site,0.4,0,0.0,0
S136,INT001,0,0,0.133,0.0,0,3,0,0,5.7,Tier-3,Urban,Electronics & Communication,Financial Services,0.72,18,0.6,Remote,0.4,1,0.0,0
S137,INT004,0,0,0.0,0.0,0,2,0,0,8.3,Tier-3,Rural,Data Science,Fintech,0.48,4,0.133,On-site,0.4,0,0.0,1
S137,INT052,0,0,0.333,0.2,2,6,0,0,8.3,Tier-3,Rural,Data Science,Cloud Computing,0.4,24,0.8,Hybrid,0.4,0,0.66,0
S137,INT102,0,0,0.0,0.0,0,6,0,0,8.3,Tier-3,Rural,Data Science,Finance,0.32,10,0.333,Hybrid,0.4,0,0.76,0
S138,INT049,0,0,0.0,0.0,0,3,0,0,6.8,Tier-3,Urban,Finance,Cloud Services,0.32,6,0.2,Remote,0.4,0,0.0,0
S138,INT032,0,0,0.28,0.2,1,5,0,0,6.8,Tier-3,Urban,Finance,Database Management,0.8,4,0.133,Hybrid,0.4,0,0.0,0
S138,INT028,0,0,0.133,0.0,0,3,0,0,6.8,Tier-3,Urban,Finance,CI/CD,0.6,28,0.933,Remote,0.4,0,0.0,0
S139,INT010,0,0,0.067,0.0,0,6,0,0,7.04,Tier-1,Rural,Mechanical Engineering,Web Development,0.2,14,0.467,Remote,0.4,0,0.12,0
S139,INT023,0,0,0.2,0.0,0,2,0,0,7.04,Tier-1,Rural,Mechanical Engineering,Security,0.4,12,0.4,Remote,0.4,0,0.0,0
S139,INT116,0,0,0.0,0.0,0,6,0,0,7.04,Tier-1,Rural,Mechanical Engineering,Network Security,0.2,6,0.2,On-site,0.4,0,0.0,1
S140,INT110,0,0,0.0,0.0,0,4,0,0,8.43,Tier-2,Rural,Mechanical Engineering,Cybersecurity,0.6,14,0.467,On-site,0.4,0,0.0,1
S140,INT130,0,0,0.1,0.0,0,4,0,0,8.43,Tier-2,Rural,Mechanical Engineering,Database Management,1.0,14,0.467,Remote,0.4,0,0.0,0
S140,INT062,0,0,0.0,0.0,0,2,0,0,8.43,Tier-2,Rural,Mechanical Engineering,Artificial Intelligence,0.32,22,0.733,Hybrid,1.0,0,0.34,0
S142,INT106,0,0,0.68,0.6,3,5,0,0,9.74,Tier-2,Urban,Electronics & Communication,Network Security,0.72,4,0.133,On-site,0.4,0,0.0,0
S142,INT100,0,0,0.133,0.0,0,3,0,0,9.74,Tier-2,Urban,Electronics & Communication,Cloud Computing,0.2,28,0.933,Hybrid,0.4,1,0.38,0
S142,INT141,0,0,0.7,0.9,1,2,0,1,9.74,Tier-2,Urban,Electronics & Communication,Cybersecurity,0.4,4,0.133,On-site,0.4,0,0.56,0
S143,INT148,0,0,0.36,0.2,1,5,0,0,7.82,Tier-1,Urban,Electronics & Communication,Testing,0.4,14,0.467,On-site,0.7,0,0.0,0
S143,INT029,0,0,0.4,0.0,0,2,0,0,7.82,Tier-1,Urban,Electronics & Communication,Product Management,0.48,20,0.667,Remote,0.7,0,0.0,0
S143,INT117,0,0,0.0,0.0,0,2,0,0,7.82,Tier-1,Urban,Electronics & Communication,Quality Assurance,0.6,10,0.333,Remote,0.4,0,0.0,0
S145,INT009,0,0,0.08,0.0,0,5,0,0,5.22,Tier-1,Urban,Data Science,Mobile Development,0.4,4,0.133,Hybrid,0.4,0,0.22,0
S145,INT028,0,0,0.267,0.0,0,3,0,0,5.22,Tier-1,Urban,Data Science,CI/CD,0.6,28,0.933,Remote,0.4,0,0.0,0
S145,INT006,0,0,0.6,0.342,1,3,0,1,5.22,Tier-1,Urban,Data Science,DevOps,0.32,8,0.267,On-site,0.4,0,0.0,0
S146,INT115,0,0,0.36,0.2,1,5,0,0,5.43,Tier-1,Rural,Electrical Engineering,Cybersecurity,0.2,4,0.133,Remote,0.4,0,0.0,0
S146,INT112,0,0,0.2,0.0,0,2,0,0,5.43,Tier-1,Rural,Electrical Engineering,Marketing,0.32,6,0.2,Hybrid,0.4,0,0.0,0
S146,INT012,0,0,0.3,0.0,0,4,0,0,5.43,Tier-1,Rural,Electrical Engineering,Cloud Computing,0.32,6,0.2,Hybrid,0.4,0,0.26,0
S148,INT146,0,0,0.1,0.0,0,4,0,0,6.94,Tier-2,Urban,Electrical Engineering,Analytics,0.4,18,0.6,Hybrid,0.4,0,0.0,0
S148,INT131,0,0,0.133,0.0,0,3,0,0,6.94,Tier-2,Urban,Electrical Engineering,Finance,0.32,16,0.533,Remote,0.4,0,0.18,0
S148,INT055,0,0,0.0,0.0,0,2,0,0,6.94,Tier-2,Urban,Electrical Engineering,Fintech,0.32,6,0.2,On-site,1.0,0,0.0,0
S149,INT104,0,0,0.0,0.0,0,2,0,0,5.57,Tier-2,Urban,Chemical Engineering,Digital Marketing,0.32,18,0.6,On-site,0.4,0,0.0,0
S149,INT114,0,0,0.28,0.114,1,5,0,0,5.57,Tier-2,Urban,Chemical Engineering,Product Management,0.2,28,0.933,Hybrid,0.4,0,0.0,0
S149,INT135,0,0,0.35,0.25,1,4,0,0,5.57,Tier-2,Urban,Chemical Engineering,Quality Assurance,0.8,30,1.0,On-site,0.4,0,0.0,0
S150,INT100,0,0,0.0,0.0,0,3,0,0,5.71,Tier-3,Urban,Data Science,Cloud Computing,0.2,28,0.933,Hybrid,0.4,0,0.66,0
S150,INT058,0,0,0.2,0.0,0,6,0,0,5.71,Tier-3,Urban,Data Science,Quality Assurance,0.2,20,0.667,On-site,0.4,0,0.0,0
S150,INT128,0,0,0.267,0.0,0,3,0,0,5.71,Tier-3,Urban,Data Science,Cybersecurity,0.48,18,0.6,Remote,0.4,0,0.34,0
S152,INT048,0,0,0.7,0.5,1,2,0,0,5.16,Tier-3,Rural,Finance,Machine Learning,0.32,6,0.2,On-site,0.4,0,0.0,1
S152,INT110,0,0,0.1,0.0,0,4,0,0,5.16,Tier-3,Rural,Finance,Cybersecurity,0.6,14,0.467,On-site,0.4,0,0.36,1
S152,INT021,0,0,0.3,0.167,1,6,0,0,5.16,Tier-3,Rural,Finance,Quality Assurance,0.6,6,0.2,Remote,0.4,0,0.0,0
S154,INT025,0,0,0.133,0.0,0,6,0,0,8.92,Tier-3,Urban,Data Science,Testing,0.72,18,0.6,Remote,0.4,0,0.0,0
S154,INT069,0,0,0.0,0.0,0,6,0,0,8.92,Tier-3,Urban,Data Science,Finance,0.6,4,0.133,On-site,1.0,0,0.76,0
S154,INT072,0,0,0.0,0.0,0,3,0,0,8.92,Tier-3,Urban,Data Science,Data Engineering,0.2,18,0.6,On-site,0.4,0,0.96,0
S155,INT001,0,0,0.133,0.0,0,3,0,0,5.63,Tier-3,Urban,AI,Financial Services,0.72,18,0.6,Remote,0.4,0,0.0,0
S155,INT140,0,0,0.08,0.0,0,5,0,0,5.63,Tier-3,Urban,AI,Analytics,0.48,20,0.667,Remote,0.4,0,0.0,0
S155,INT070,0,0,0.133,0.0,0,6,0,0,5.63,Tier-3,Urban,AI,Software Engineering,0.4,14,0.467,On-site,0.4,0,0.0,0
S156,INT021,0,0,0.133,0.0,0,6,0,0,9.4,Tier-3,Rural,Computer Science,Quality Assurance,0.6,6,0.2,Remote,0.4,0,0.0,0
S156,INT080,0,0,0.0,0.0,0,2,0,0,9.4,Tier-3,Rural,Computer Science,AI,0.72,22,0.733,Hybrid,0.4,0,0.0,0
S156,INT054,0,0,0.0,0.0,0,2,0,0,9.4,Tier-3,Rural,Computer Science,App Development,0.48,6,0.2,Remote,1.0,0,0.0,0
S157,INT091,0,0,0.1,0.0,0,4,0,0,6.99,Tier-3,Urban,Computer Science,Business Analysis,0.4,8,0.267,Remote,0.4,0,0.0,0
S157,INT113,0,0,0.1,0.0,0,4,0,0,6.99,Tier-3,Urban,Computer Science,Design,0.6,8,0.267,Hybrid,1.0,0,0.0,0
S157,INT132,0,0,0.0,0.0,0,2,0,0,6.99,Tier-3,Urban,Computer Science,App Development,0.32,12,0.4,Hybrid,0.4,0,0.0,0
S158,INT017,0,0,0.133,0.0,0,3,0,0,5.79,Tier-1,Urban,IT,Data Science,0.72,28,0.933,Remote,0.4,0,0.0,0
S158,INT108,0,0,0.7,0.5,1,2,0,0,5.79,Tier-1,Urban,IT,Cloud Services,0.6,10,0.333,Hybrid,0.4,0,0.0,0
S158,INT029,0,0,0.2,0.0,0,2,0,0,5.79,Tier-1,Urban,IT,Product Management,0.48,20,0.667,Remote,0.4,0,0.0,0
S159,INT074,0,0,0.44,0.2,1,5,0,0,8.63,Tier-2,Urban,Electrical Engineering,Testing,0.2,10,0.333,On-site,0.4,0,0.0,0
S159,INT009,0,0,0.16,0.0,0,5,0,0,8.63,Tier-2,Urban,Electrical Engineering,Mobile Development,0.4,4,0.133,Hybrid,0.4,0,0.14,0
S159,INT008,0,0,0.08,0.0,0,5,0,0,8.63,Tier-2,Urban,Electrical Engineering,Business Analysis,0.2,28,0.933,Remote,1.0,0,0.0,0
S161,INT023,0,0,0.5,0.5,1,2,0,0,7.2,Tier-2,Urban,Chemical Engineering,Security,0.4,12,0.4,Remote,0.4,1,0.0,0
S161,INT028,0,0,0.267,0.0,0,3,0,0,7.2,Tier-2,Urban,Chemical Engineering,CI/CD,0.6,28,0.933,Remote,0.4,0,0.0,0
S161,INT055,0,0,0.7,0.5,1,2,0,0,7.2,Tier-2,Urban,Chemical Engineering,Fintech,0.32,6,0.2,On-site,1.0,0,0.0,0
S162,INT045,0,0,0.7,0.167,1,2,0,0,8.0,Tier-1,Rural,AI,DevOps,0.2,6,0.2,Remote,0.4,0,0.0,0
S162,INT078,0,0,0.4,0.0,0,2,0,0,8.0,Tier-1,Rural,AI,Software Development,0.2,28,0.933,Remote,1.0,0,0.0,0
S162,INT009,0,0,0.28,0.2,1,5,0,0,8.0,Tier-1,Rural,AI,Mobile Development,0.4,4,0.133,Hybrid,0.4,0,0.24,0
S163,INT084,0,0,0.1,0.0,0,4,0,0,5.36,Tier-1,Urban,Civil Engineering,Mobile Development,0.72,22,0.733,Hybrid,0.4,0,0.12,0
S163,INT008,0,0,0.08,0.0,0,5,0,0,5.36,Tier-1,Urban,Civil Engineering,Business Analysis,0.2,28,0.933,Remote,1.0,0,0.0,0
S163,INT032,0,0,0.08,0.0,0,5,0,0,5.36,Tier-1,Urban,Civil Engineering,Database Management,0.8,4,0.133,Hybrid,0.4,0,0.0,0
S165,INT004,0,0,0.2,0.0,0,2,0,0,8.08,Tier-2,Urban,Biotechnology,Fintech,0.48,4,0.133,On-site,0.4,0,0.0,0
S165,INT007,0,0,0.267,0.0,0,3,0,0,8.08,Tier-2,Urban,Biotechnology,Business Analysis,0.2,24,0.8,On-site,0.4,0,0.0,0
S165,INT125,0,0,0.16,0.0,0,5,0,0,8.08,Tier-2,Urban,Biotechnology,Financial Services,0.4,22,0.733,Remote,0.4,0,0.0,0
S166,INT038,0,0,0.3,0.167,1,6,0,0,7.17,Tier-2,Urban,AI,Security,0.48,8,0.267,Hybrid,0.7,0,0.0,0
S166,INT026,0,0,0.08,0.0,0,5,0,0,7.17,Tier-2,Urban,AI,Product Management,0.2,14,0.467,On-site,0.4,0,0.0,0
S166,INT123,0,0,0.24,0.0,0,5,0,0,7.17,Tier-2,Urban,AI,Marketing,0.6,4,0.133,Hybrid,0.4,0,0.0,0
S167,INT146,0,0,0.35,0.25,1,4,0,0,8.75,Tier-2,Urban,Data Science,Analytics,0.4,18,0.6,Hybrid,1.0,0,0.0,0
S167,INT010,0,0,0.067,0.0,0,6,0,0,8.75,Tier-2,Urban,Data Science,Web Development,0.2,14,0.467,Remote,0.4,0,0.36,0
S167,INT082,0,0,0.0,0.0,0,3,0,0,8.75,Tier-2,Urban,Data Science,Financial Services,0.48,24,0.8,Hybrid,0.7,0,0.0,0
S168,INT100,0,0,0.0,0.0,0,3,0,0,5.83,Tier-1,Urban,Civil Engineering,Cloud Computing,0.2,28,0.933,Hybrid,0.4,0,0.18,0
S168,INT106,0,0,0.16,0.0,0,5,0,0,5.83,Tier-1,Urban,Civil Engineering,Network Security,0.72,4,0.133,On-site,0.4,0,0.0,0
S168,INT018,0,0,0.2,0.0,0,4,0,0,5.83,Tier-1,Urban,Civil Engineering,Finance,0.72,16,0.533,Hybrid,0.4,0,0.26,0
S169,INT062,0,0,0.0,0.0,0,2,0,0,5.75,Tier-2,Urban,Electronics & Communication,Artificial Intelligence,0.32,22,0.733,Hybrid,1.0,1,0.54,0
S169,INT001,0,0,0.0,0.0,0,3,0,0,5.75,Tier-2,Urban,Electronics & Communication,Financial Services,0.72,18,0.6,Remote,0.4,0,0.0,0
S169,INT098,0,0,0.0,0.0,0,4,0,0,5.75,Tier-2,Urban,Electronics & Communication,UI/UX Design,0.6,12,0.4,On-site,0.4,0,0.24,0
S170,INT130,0,0,0.0,0.0,0,4,0,0,5.6,Tier-2,Rural,Computer Science,Database Management,1.0,14,0.467,Remote,0.4,0,0.0,0
S170,INT089,0,0,0.467,0.131,1,3,0,0,5.6,Tier-2,Rural,Computer Science,Cloud Computing,0.48,6,0.2,On-site,0.4,0,1.0,1
S170,INT142,0,0,0.2,0.0,0,2,0,0,5.6,Tier-2,Rural,Computer Science,DevOps,0.32,30,1.0,On-site,0.4,0,1.0,1
S172,INT121,0,0,0.2,0.0,0,2,0,0,5.52,Tier-3,Urban,Finance,Data Engineering,0.72,18,0.6,On-site,0.4,0,0.0,0
S172,INT121,0,0,0.2,0.0,0,2,0,0,5.52,Tier-3,Urban,Finance,Data Engineering,0.72,18,0.6,On-site,0.4,0,0.0,0
S172,INT072,0,0,0.267,0.0,0,3,0,0,5.52,Tier-3,Urban,Finance,Data Engineering,0.2,18,0.6,On-site,0.4,0,0.0,0
S173,INT100,0,0,0.0,0.0,0,3,0,0,7.17,Tier-2,Urban,Chemical Engineering,Cloud Computing,0.2,28,0.933,Hybrid,0.4,0,0.16,0
S173,INT082,0,0,0.133,0.0,0,3,0,0,7.17,Tier-2,Urban,Chemical Engineering,Financial Services,0.48,24,0.8,Hybrid,0.4,0,0.0,0
S173,INT035,0,0,0.0,0.0,0,3,0,0,7.17,Tier-2,Urban,Chemical Engineering,Cybersecurity,0.48,18,0.6,On-site,0.4,0,0.0,0
S174,INT083,0,0,0.0,0.0,0,3,0,0,8.85,Tier-2,Urban,AI,Cloud Services,0.6,14,0.467,On-site,0.4,0,0.0,0
S174,INT132,0,0,0.2,0.0,0,2,0,0,8.85,Tier-2,Urban,AI,App Development,0.32,12,0.4,Hybrid,0.4,0,0.0,0
S174,INT128,0,0,0.333,0.333,1,3,0,0,8.85,Tier-2,Urban,AI,Cybersecurity,0.48,18,0.6,Remote,1.0,0,0.38,0
S175,INT049,0,0,0.0,0.0,0,3,0,0,9.26,Tier-1,Rural,Electronics & Communication,Cloud Services,0.32,6,0.2,Remote,0.4,1,0.0,0
S175,INT084,0,0,0.35,0.25,1,4,0,0,9.26,Tier-1,Rural,Electronics & Communication,Mobile Development,0.72,22,0.733,Hybrid,0.4,0,0.22,0
S175,INT103,0,0,0.2,0.0,0,2,0,0,9.26,Tier-1,Rural,Electronics & Communication,Artificial Intelligence,0.6,12,0.4,Hybrid,0.4,0,0.54,0
S176,INT143,0,0,0.44,0.2,1,5,0,0,5.24,Tier-1,Urban,Electronics & Communication,Marketing,0.72,30,1.0,Remote,0.4,0,0.0,0
S176,INT060,0,0,0.0,0.0,0,3,0,0,5.24,Tier-1,Urban,Electronics & Communication,Software Development,0.48,12,0.4,Remote,0.4,0,0.0,0
S176,INT058,0,0,0.367,0.167,1,6,0,0,5.24,Tier-1,Urban,Electronics & Communication,Quality Assurance,0.2,20,0.667,On-site,0.4,0,0.0,0
S177,INT150,0,0,0.0,0.0,0,3,0,0,9.12,Tier-2,Urban,AI,Security,1.0,22,0.733,Remote,0.4,1,0.0,0
S177,INT138,0,0,0.067,0.0,0,6,0,0,9.12,Tier-2,Urban,AI,Analytics,0.6,8,0.267,Remote,0.4,0,0.0,0
S177,INT083,0,0,0.133,0.0,0,3,0,0,9.12,Tier-2,Urban,AI,Cloud Services,0.6,14,0.467,On-site,0.4,0,0.0,0
S179,INT146,0,0,0.55,0.25,1,4,0,0,7.06,Tier-3,Rural,Biotechnology,Analytics,0.4,18,0.6,Hybrid,0.4,0,0.0,0
S179,INT043,0,0,0.5,0.5,1,2,0,0,7.06,Tier-3,Rural,Biotechnology,Product Management,0.32,6,0.2,On-site,0.4,0,0.0,1
S179,INT052,0,0,0.333,0.0,0,6,0,0,7.06,Tier-3,Rural,Biotechnology,Cloud Computing,0.4,24,0.8,Hybrid,1.0,0,0.2,0
S180,INT119,0,0,0.16,0.0,0,5,0,0,6.94,Tier-2,Rural,Mechanical Engineering,UI/UX Design,0.48,6,0.2,On-site,0.7,0,0.18,1
S180,INT034,0,0,0.0,0.0,0,3,0,0,6.94,Tier-2,Rural,Mechanical Engineering,AI,0.2,4,0.133,Remote,0.4,0,0.0,0
S180,INT009,0,0,0.08,0.0,0,5,0,0,6.94,Tier-2,Rural,Mechanical Engineering,Mobile Development,0.4,4,0.133,Hybrid,0.4,0,0.1,0
S181,INT070,0,0,0.3,0.167,1,6,0,0,8.96,Tier-1,Urban,AI,Software Engineering,0.4,14,0.467,On-site,0.4,0,0.0,0
S181,INT141,0,0,0.0,0.0,0,2,0,0,8.96,Tier-1,Urban,AI,Cybersecurity,0.4,4,0.133,On-site,0.4,0,0.38,0
S181,INT055,0,0,0.2,0.0,0,2,0,0,8.96,Tier-1,Urban,AI,Fintech,0.32,6,0.2,On-site,1.0,0,0.0,0
S182,INT006,0,0,0.0,0.0,0,3,0,0,6.16,Tier-1,Rural,Computer Science,DevOps,0.32,8,0.267,On-site,0.4,1,1.0,1
S182,INT148,0,0,0.2,0.2,1,5,0,0,6.16,Tier-1,Rural,Computer Science,Testing,0.4,14,0.467,On-site,1.0,0,0.0,1
S182,INT069,0,0,0.167,0.167,1,6,0,0,6.16,Tier-1,Rural,Computer Science,Finance,0.6,4,0.133,On-site,1.0,0,0.45,1
S183,INT131,0,0,0.0,0.0,0,3,0,0,5.71,Tier-2,Rural,Chemical Engineering,Finance,0.32,16,0.533,Remote,0.4,0,0.2,0
S183,INT089,0,0,0.333,0.738,1,3,0,1,5.71,Tier-2,Rural,Chemical Engineering,Cloud Computing,0.48,6,0.2,On-site,0.4,0,0.16,1
S183,INT035,0,0,0.267,0.0,0,3,0,0,5.71,Tier-2,Rural,Chemical Engineering,Cybersecurity,0.48,18,0.6,On-site,0.4,0,0.0,1
S184,INT074,0,0,0.28,0.2,1,5,0,0,7.18,Tier-1,Urban,Data Science,Testing,0.2,10,0.333,On-site,1.0,0,0.0,0
S184,INT088,0,0,0.233,0.167,1,6,0,0,7.18,Tier-1,Urban,Data Science,Analytics,0.48,14,0.467,On-site,0.4,0,0.0,0
S184,INT024,0,0,0.3,0.167,1,6,0,0,7.18,Tier-1,Urban,Data Science,Mobile Development,0.2,16,0.533,Remote,0.4,0,0.22,0
S186,INT106,0,0,0.28,0.2,1,5,0,0,6.75,Tier-3,Rural,AI,Network Security,0.72,4,0.133,On-site,0.7,0,0.0,1
S186,INT117,0,0,0.0,0.0,0,2,0,0,6.75,Tier-3,Rural,AI,Quality Assurance,0.6,10,0.333,Remote,0.4,0,0.0,0
S186,INT044,0,0,0.08,0.0,0,5,0,0,6.75,Tier-3,Rural,AI,Cloud Services,0.2,6,0.2,Remote,0.7,0,0.0,0
S187,INT032,0,0,0.16,0.0,0,5,0,0,9.14,Tier-3,Rural,Mechanical Engineering,Database Management,0.8,4,0.133,Hybrid,0.4,0,0.0,0
S187,INT100,0,0,0.0,0.0,0,3,0,0,9.14,Tier-3,Rural,Mechanical Engineering,Cloud Computing,0.2,28,0.933,Hybrid,0.4,0,0.16,0
S187,INT048,0,0,0.2,0.0,0,2,0,0,9.14,Tier-3,Rural,Mechanical Engineering,Machine Learning,0.32,6,0.2,On-site,0.4,0,0.0,1
S189,INT044,0,0,0.08,0.0,0,5,0,0,6.66,Tier-1,Urban,Data Science,Cloud Services,0.2,6,0.2,Remote,0.7,0,0.0,0
S189,INT117,0,0,0.7,0.5,1,2,0,0,6.66,Tier-1,Urban,Data Science,Quality Assurance,0.6,10,0.333,Remote,0.4,0,0.0,0
S189,INT064,0,0,0.267,0.0,0,3,0,0,6.66,Tier-1,Urban,Data Science,Security,0.32,28,0.933,Hybrid,0.4,0,0.0,0
S191,INT028,0,0,0.267,0.0,0,3,0,0,5.58,Tier-3,Urban,IT,CI/CD,0.6,28,0.933,Remote,0.4,0,0.0,0
S191,INT138,0,0,0.3,0.167,1,6,0,0,5.58,Tier-3,Urban,IT,Analytics,0.6,8,0.267,Remote,0.4,0,0.0,0
S191,INT140,0,0,0.16,0.0,0,5,0,0,5.58,Tier-3,Urban,IT,Analytics,0.48,20,0.667,Remote,0.4,0,0.0,0
S192,INT017,0,0,0.333,0.333,1,3,0,0,6.34,Tier-3,Urban,AI,Data Science,0.72,28,0.933,Remote,0.4,0,0.0,0
S192,INT064,0,0,0.133,0.0,0,3,0,0,6.34,Tier-3,Urban,AI,Security,0.32,28,0.933,Hybrid,0.4,0,0.0,0
S192,INT018,0,0,0.0,0.0,0,4,0,0,6.34,Tier-3,Urban,AI,Finance,0.72,16,0.533,Hybrid,0.4,0,0.34,0
S193,INT094,0,0,0.4,0.0,0,3,0,0,7.09,Tier-2,Rural,Electronics & Communication,Business Analysis,0.6,16,0.533,Remote,0.4,0,0.0,0
S193,INT106,0,0,0.64,0.4,2,5,0,0,7.09,Tier-2,Rural,Electronics & Communication,Network Security,0.72,4,0.133,On-site,0.4,0,0.0,1
S193,INT049,0,0,0.267,0.0,0,3,0,0,7.09,Tier-2,Rural,Electronics & Communication,Cloud Services,0.32,6,0.2,Remote,0.4,1,0.0,0
S194,INT008,0,0,0.08,0.0,0,5,0,0,9.94,Tier-3,Urban,Computer Science,Business Analysis,0.2,28,0.933,Remote,1.0,0,0.0,0
S194,INT045,0,0,0.0,0.0,0,2,0,0,9.94,Tier-3,Urban,Computer Science,DevOps,0.2,6,0.2,Remote,0.4,0,1.0,0
S194,INT059,0,0,0.0,0.0,0,3,0,0,9.94,Tier-3,Urban,Computer Science,Data Engineering,0.72,14,0.467,On-site,0.4,0,1.0,0
S196,INT115,0,0,0.08,0.0,0,5,0,0,5.19,Tier-2,Urban,Mechanical Engineering,Cybersecurity,0.2,4,0.133,Remote,0.4,0,0.0,0
S196,INT123,0,0,0.16,0.0,0,5,0,0,5.19,Tier-2,Urban,Mechanical Engineering,Marketing,0.6,4,0.133,Hybrid,0.4,0,0.0,0
S196,INT050,0,0,0.08,0.0,0,5,0,0,5.19,Tier-2,Urban,Mechanical Engineering,Software Engineering,0.2,30,1.0,On-site,0.4,0,0.0,0
S197,INT114,0,0,0.0,0.0,0,5,0,0,6.52,Tier-3,Urban,Electronics & Communication,Product Management,0.2,28,0.933,Hybrid,0.4,0,0.0,0
S197,INT055,0,0,0.0,0.0,0,2,0,0,6.52,Tier-3,Urban,Electronics & Communication,Fintech,0.32,6,0.2,On-site,1.0,0,0.0,0
S197,INT106,0,0,0.16,0.0,0,5,0,0,6.52,Tier-3,Urban,Electronics & Communication,Network Security,0.72,4,0.133,On-site,0.4,0,0.0,0
S198,INT017,0,0,0.0,0.0,0,3,0,0,6.87,Tier-1,Rural,Finance,Data Science,0.72,28,0.933,Remote,0.4,0,0.0,0
